User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality,Stress_Level,Days_Without_Social_Media,Exercise_Frequency_week,Social_Media_Platform,Happiness_Index
U43512,34,Female,4.1,6,6,3,3,X (Twitter),8
U43513,48,Male,6.4,6,6,5,2,LinkedIn,6
U43514,37,Female,5.6,6,10,2,4,LinkedIn,10
U43515,44,Male,4.8,7,6,6,3,Instagram,10
U43516,45,Female,4.1,8,6,0,3,Facebook,10
U43517,30,Male,4.3,3,4,1,4,YouTube,10
U43518,27,Male,4.0,6,5,1,4,YouTube,10
U43519,18,Female,6.6,8,5,3,2,Facebook,10
U43520,32,Male,6.1,6,4,4,2,X (Twitter),8
U43521,21,Male,2.6,10,5,0,4,YouTube,10
U43522,29,Female,7.3,5,8,3,0,LinkedIn,8
U43523,36,Male,6.1,7,7,1,5,TikTok,9
U43524,40,Male,5.6,5,8,4,3,TikTok,6
U43525,41,Female,7.5,9,5,6,0,TikTok,10
U43526,43,Male,6.9,5,9,2,0,TikTok,6
U43527,44,Male,3.3,7,5,4,5,YouTube,10
U43528,15,Female,5.4,7,6,1,1,X (Twitter),8
U43529,38,Female,5.0,9,5,6,0,X (Twitter),10
U43530,47,Female,2.2,9,3,1,6,Facebook,9
U43531,34,Male,5.7,5,5,3,3,X (Twitter),6
U43532,33,Female,5.3,5,7,0,2,LinkedIn,9
U43533,43,Male,6.2,5,5,5,3,LinkedIn,10
U43534,18,Male,4.9,5,5,4,1,X (Twitter),6
U43535,15,Female,5.9,8,6,3,0,Facebook,10
U43536,38,Female,4.1,7,2,5,5,YouTube,10
U43537,48,Male,6.5,5,5,3,3,LinkedIn,6
U43538,19,Male,6.7,5,9,3,3,Instagram,4
U43539,28,Female,1.8,5,7,2,3,YouTube,10
U43540,32,Male,8.9,5,7,2,2,Instagram,5
U43541,27,Male,3.1,7,7,5,5,TikTok,8
U43542,21,Female,3.1,9,7,6,2,YouTube,9
U43543,21,Male,5.8,8,8,5,1,TikTok,10
U43544,19,Female,9.2,7,8,6,2,YouTube,10
U43545,39,Male,9.5,3,10,1,2,TikTok,5
U43546,45,Female,11.3,7,9,3,3,Instagram,4
U43547,39,Female,6.2,8,10,0,7,TikTok,5
U43548,27,Female,2.7,7,4,2,3,YouTube,9
U43549,23,Female,5.0,8,7,8,4,YouTube,8
U43550,27,Male,4.8,5,6,2,3,X (Twitter),9
U43551,24,Female,4.5,6,7,0,2,Instagram,9
U43552,34,Female,3.9,8,5,6,3,LinkedIn,7
U43553,17,Male,0.8,8,4,2,3,X (Twitter),10
U43554,47,Female,6.9,6,9,3,3,X (Twitter),7
U43555,18,Female,4.3,9,8,8,3,TikTok,10
U43556,49,Male,7.1,6,8,1,3,LinkedIn,8
U43557,40,Male,4.9,4,5,1,4,X (Twitter),7
U43558,29,Female,7.3,5,6,1,0,Facebook,6
U43559,37,Other,4.2,5,6,3,1,Instagram,8
U43560,39,Male,6.7,6,6,3,2,TikTok,6
U43561,39,Female,5.8,7,7,2,1,LinkedIn,10
U43562,20,Male,3.9,8,5,5,0,X (Twitter),10
U43563,20,Male,3.8,8,2,4,1,TikTok,10
U43564,48,Male,6.3,5,8,5,0,Facebook,9
U43565,38,Female,2.5,8,5,4,4,LinkedIn,10
U43566,18,Female,7.8,6,5,2,5,X (Twitter),7
U43567,23,Male,4.4,5,4,3,1,X (Twitter),9
U43568,21,Male,2.3,7,5,3,2,LinkedIn,8
U43569,28,Other,4.2,9,5,1,4,YouTube,10
U43570,50,Female,5.9,4,4,1,3,TikTok,7
U43571,18,Female,5.8,4,6,1,4,YouTube,8
U43572,16,Female,10.3,5,9,3,2,YouTube,3
U43573,16,Female,3.8,6,7,4,6,LinkedIn,10
U43574,36,Female,4.6,10,5,4,0,YouTube,10
U43575,32,Male,8.3,3,8,1,2,Instagram,5
U43576,16,Other,6.0,8,7,0,0,Instagram,6
U43577,35,Male,6.2,7,10,4,2,Instagram,5
U43578,17,Female,9.0,3,9,2,2,YouTube,5
U43579,45,Male,6.9,7,3,3,4,X (Twitter),10
U43580,29,Male,7.0,8,6,2,1,X (Twitter),10
U43581,38,Male,1.4,7,6,9,5,LinkedIn,10
U43582,48,Male,5.4,8,3,3,0,TikTok,10
U43583,30,Female,5.1,8,8,3,3,TikTok,8
U43584,25,Female,7.1,4,5,1,6,Instagram,6
U43585,29,Male,6.9,3,6,2,3,Instagram,7
U43586,48,Female,4.3,8,9,4,1,LinkedIn,7
U43587,22,Female,3.3,9,7,2,2,X (Twitter),8
U43588,41,Female,4.2,6,6,3,3,TikTok,7
U43589,37,Male,6.3,5,8,4,1,LinkedIn,8
U43590,30,Male,4.3,7,7,1,5,YouTube,7
U43591,21,Female,3.2,9,5,2,2,X (Twitter),9
U43592,37,Female,3.9,8,4,2,1,Facebook,10
U43593,34,Male,5.5,5,8,0,3,Instagram,6
U43594,37,Male,5.9,8,7,3,2,X (Twitter),7
U43595,23,Male,2.0,9,5,1,2,YouTube,10
U43596,31,Female,3.1,8,4,2,3,X (Twitter),10
U43597,33,Female,3.6,6,4,1,1,Facebook,10
U43598,47,Male,3.1,9,8,6,6,YouTube,9
U43599,16,Male,5.3,8,4,6,0,YouTube,9
U43600,39,Male,8.7,4,6,6,2,Instagram,7
U43601,42,Female,3.3,9,5,1,0,TikTok,10
U43602,49,Female,6.4,6,8,6,4,X (Twitter),7
U43603,36,Male,8.0,6,7,5,1,Instagram,8
U43604,23,Female,7.1,7,7,4,2,TikTok,7
U43605,40,Male,3.1,6,8,1,2,Facebook,10
U43606,38,Female,1.0,8,4,4,4,LinkedIn,9
U43607,30,Male,3.9,6,6,0,4,X (Twitter),8
U43608,31,Male,5.6,9,6,3,1,Instagram,9
U43609,34,Male,6.7,9,7,3,3,Instagram,7
U43610,21,Male,3.9,6,6,2,2,Instagram,8
U43611,42,Male,4.0,7,7,2,3,X (Twitter),7
U43612,40,Male,4.4,10,8,1,1,YouTube,10
U43613,35,Female,0.9,9,9,3,3,LinkedIn,10
U43614,28,Female,4.4,9,5,3,1,TikTok,10
U43615,39,Male,5.4,5,5,2,4,LinkedIn,10
U43616,38,Female,6.9,6,7,2,0,Instagram,8
U43617,17,Male,1.5,8,3,2,2,X (Twitter),9
U43618,49,Male,5.2,7,7,4,2,TikTok,9
U43619,15,Female,6.5,4,6,6,0,Facebook,7
U43620,48,Male,7.4,6,9,7,2,Facebook,9
U43621,40,Male,6.1,5,6,2,7,TikTok,10
U43622,37,Female,4.5,7,6,2,1,LinkedIn,9
U43623,22,Male,7.0,5,9,7,0,TikTok,6
U43624,41,Male,2.8,8,6,3,4,LinkedIn,10
U43625,18,Female,7.4,4,8,2,2,Instagram,3
U43626,15,Female,5.7,9,4,7,2,Facebook,10
U43627,23,Male,3.4,7,4,1,0,Facebook,10
U43628,30,Female,7.7,5,9,2,0,X (Twitter),7
U43629,38,Other,2.6,8,4,2,4,X (Twitter),9
U43630,41,Female,1.6,7,4,1,2,X (Twitter),10
U43631,23,Other,6.8,5,8,5,1,LinkedIn,7
U43632,30,Other,5.3,5,8,6,3,LinkedIn,10
U43633,48,Female,2.8,8,4,5,3,X (Twitter),8
U43634,48,Female,4.8,6,7,6,2,X (Twitter),9
U43635,48,Female,4.1,8,7,4,0,LinkedIn,10
U43636,19,Female,2.3,9,1,0,7,TikTok,8
U43637,33,Female,4.8,6,7,2,5,LinkedIn,8
U43638,37,Female,5.8,8,6,4,3,YouTube,8
U43639,22,Female,4.6,4,9,6,0,X (Twitter),6
U43640,18,Male,2.0,9,3,0,3,X (Twitter),8
U43641,37,Other,4.2,4,7,2,3,Instagram,7
U43642,22,Male,1.8,7,6,1,4,LinkedIn,7
U43643,23,Male,5.3,10,4,3,2,YouTube,8
U43644,23,Female,3.9,5,6,4,4,Instagram,8
U43645,48,Female,2.9,6,7,6,7,LinkedIn,10
U43646,42,Male,3.8,7,3,3,2,TikTok,9
U43647,46,Male,7.7,7,6,4,2,X (Twitter),9
U43648,38,Female,3.3,7,3,8,4,Facebook,10
U43649,35,Female,5.5,7,7,4,2,X (Twitter),9
U43650,42,Male,5.7,5,8,4,5,LinkedIn,9
U43651,48,Other,4.4,4,6,2,6,LinkedIn,10
U43652,18,Male,5.3,8,4,8,2,TikTok,10
U43653,22,Male,4.4,6,6,4,2,X (Twitter),9
U43654,20,Male,7.5,3,7,3,1,YouTube,4
U43655,33,Male,4.4,5,5,4,5,LinkedIn,10
U43656,48,Female,10.6,4,9,3,5,YouTube,7
U43657,31,Female,5.1,9,6,1,3,X (Twitter),8
U43658,48,Female,1.7,7,7,6,5,LinkedIn,8
U43659,48,Male,6.1,5,8,8,1,YouTube,10
U43660,20,Male,4.0,8,2,4,2,TikTok,10
U43661,48,Female,5.6,6,6,4,5,LinkedIn,10
U43662,44,Female,8.1,5,7,6,3,YouTube,5
U43663,17,Other,4.4,6,5,2,2,X (Twitter),7
U43664,23,Male,6.8,6,6,4,2,X (Twitter),9
U43665,23,Female,6.6,4,10,3,1,TikTok,7
U43666,16,Female,5.3,7,8,1,2,TikTok,9
U43667,21,Male,5.2,8,8,3,6,Instagram,9
U43668,23,Male,6.6,4,10,5,3,LinkedIn,5
U43669,31,Female,5.6,5,6,0,5,LinkedIn,10
U43670,47,Male,6.0,6,8,3,3,X (Twitter),7
U43671,24,Other,4.5,7,3,5,0,YouTube,8
U43672,48,Male,4.6,8,5,2,2,X (Twitter),10
U43673,34,Female,6.1,7,5,2,4,LinkedIn,10
U43674,34,Male,4.6,8,3,4,1,X (Twitter),10
U43675,43,Male,3.4,6,7,5,4,LinkedIn,7
U43676,26,Male,4.6,7,7,0,3,Instagram,8
U43677,49,Male,7.6,4,7,4,3,YouTube,7
U43678,34,Male,9.6,3,9,3,3,Instagram,5
U43679,50,Female,7.2,5,10,4,5,YouTube,5
U43680,16,Female,5.3,8,6,3,3,Facebook,10
U43681,22,Male,4.2,9,4,1,0,YouTube,10
U43682,16,Male,4.9,7,4,6,1,YouTube,10
U43683,22,Female,4.2,5,8,4,6,LinkedIn,8
U43684,38,Male,8.9,7,5,2,0,YouTube,10
U43685,23,Female,5.5,5,8,2,4,Instagram,9
U43686,26,Male,3.4,6,5,5,0,X (Twitter),8
U43687,38,Male,6.1,4,7,5,5,Facebook,7
U43688,48,Male,5.9,4,6,7,5,Instagram,9
U43689,27,Female,5.6,6,7,0,3,YouTube,9
U43690,45,Male,4.6,9,3,0,2,X (Twitter),9
U43691,22,Male,4.6,7,6,1,2,X (Twitter),9
U43692,23,Male,1.1,9,4,1,3,TikTok,9
U43693,39,Male,7.9,2,7,4,5,LinkedIn,6
U43694,40,Male,5.7,5,5,0,7,TikTok,8
U43695,31,Male,5.1,7,4,2,4,X (Twitter),7
U43696,27,Male,7.2,7,6,0,3,Facebook,10
U43697,40,Male,4.9,7,5,5,0,YouTube,9
U43698,41,Male,4.8,7,7,5,2,TikTok,9
U43699,27,Other,5.1,3,10,4,5,TikTok,4
U43700,25,Male,4.5,10,7,5,1,Instagram,9
U43701,28,Female,7.2,7,9,0,3,LinkedIn,9
U43702,38,Female,6.4,4,7,3,2,Instagram,9
U43703,33,Male,7.0,5,4,0,4,YouTube,8
U43704,32,Male,6.6,7,8,8,1,Facebook,8
U43705,51,Male,6.6,5,8,1,4,LinkedIn,9
U43706,50,Other,4.9,6,5,0,4,LinkedIn,10
U43707,35,Female,3.1,5,6,3,1,Facebook,9
U43708,46,Female,5.1,6,8,4,3,TikTok,10
U43709,19,Female,5.8,2,5,2,1,LinkedIn,8
U43710,34,Male,8.4,4,7,1,0,YouTube,6
U43711,44,Female,4.6,9,8,4,2,TikTok,10
U43712,41,Male,5.7,8,5,3,0,X (Twitter),8
U43713,36,Male,5.4,9,8,1,0,Facebook,7
U43714,35,Male,6.7,7,7,8,3,X (Twitter),7
U43715,41,Female,9.2,4,9,4,2,Instagram,6
U43716,41,Male,5.6,8,7,1,1,LinkedIn,10
U43717,18,Female,6.6,6,5,4,3,Facebook,9
U43718,18,Male,8.6,5,7,3,0,X (Twitter),4
U43719,37,Female,5.5,6,7,6,4,YouTube,10
U43720,38,Female,5.7,6,8,5,0,Instagram,10
U43721,39,Male,2.7,8,7,5,3,LinkedIn,10
U43722,41,Male,7.0,4,9,0,3,Instagram,6
U43723,48,Male,5.0,4,5,2,4,LinkedIn,8
U43724,40,Male,6.8,6,8,0,0,LinkedIn,9
U43725,39,Female,6.4,4,5,7,1,Instagram,9
U43726,37,Female,4.6,8,5,7,1,X (Twitter),9
U43727,19,Male,4.9,7,7,3,0,X (Twitter),8
U43728,42,Male,1.2,6,8,1,4,X (Twitter),10
U43729,20,Male,8.6,4,8,7,0,YouTube,4
U43730,26,Male,7.1,4,8,1,3,X (Twitter),10
U43731,28,Male,11.5,2,9,3,2,X (Twitter),3
U43732,38,Female,5.4,6,8,3,4,YouTube,7
U43733,30,Female,4.0,8,5,5,6,Instagram,9
U43734,33,Female,6.3,7,6,5,4,TikTok,7
U43735,44,Male,6.4,6,8,1,2,LinkedIn,7
U43736,37,Male,6.1,5,8,1,4,Instagram,9
U43737,22,Male,3.7,10,4,8,6,X (Twitter),10
U43738,36,Male,7.7,8,7,4,0,Instagram,6
U43739,27,Male,7.4,6,8,2,3,Facebook,10
U43740,40,Female,5.1,7,8,4,3,TikTok,8
U43741,27,Female,5.8,6,7,4,4,Instagram,8
U43742,28,Female,6.7,5,9,6,3,Facebook,6
U43743,31,Male,4.5,7,5,4,1,Instagram,10
U43744,45,Male,4.3,6,7,7,0,YouTube,9
U43745,37,Female,6.5,5,7,5,4,YouTube,9
U43746,29,Male,6.5,5,7,5,5,YouTube,9
U43747,21,Male,8.4,5,8,7,3,Instagram,6
U43748,49,Male,6.4,5,9,3,6,X (Twitter),8
U43749,48,Male,7.0,8,5,3,1,Instagram,9
U43750,22,Male,5.8,8,7,4,0,LinkedIn,7
U43751,34,Female,5.0,8,6,3,1,Facebook,10
U43752,32,Female,3.4,8,7,0,3,X (Twitter),9
U43753,29,Other,6.0,7,8,5,2,LinkedIn,9
U43754,33,Male,3.5,9,5,4,6,YouTube,9
U43755,21,Female,4.1,10,6,4,2,X (Twitter),9
U43756,23,Male,9.0,5,7,6,4,Instagram,8
U43757,22,Male,4.3,4,8,4,2,X (Twitter),9
U43758,41,Female,6.8,5,5,5,0,Instagram,10
U43759,48,Female,6.1,8,3,4,4,Facebook,10
U43760,36,Female,5.7,9,6,3,2,YouTube,6
U43761,28,Female,4.1,7,5,3,2,LinkedIn,10
U43762,25,Male,3.2,8,6,5,5,X (Twitter),10
U43763,17,Female,8.7,4,10,2,2,X (Twitter),5
U43764,22,Female,7.5,6,8,1,3,TikTok,7
U43765,20,Female,3.1,6,5,2,2,X (Twitter),10
U43766,22,Male,5.7,7,5,6,2,LinkedIn,10
U43767,35,Female,7.7,5,6,6,3,Facebook,7
U43768,22,Female,3.5,5,7,1,5,Instagram,8
U43769,22,Female,6.7,5,8,2,4,TikTok,4
U43770,32,Female,6.4,5,7,5,1,Facebook,8
U43771,34,Male,5.4,7,8,6,3,X (Twitter),5
U43772,25,Male,6.8,5,7,1,5,Instagram,8
U43773,29,Male,6.8,6,5,1,3,X (Twitter),7
U43774,49,Male,4.7,9,8,1,1,X (Twitter),10
U43775,40,Male,6.3,2,7,3,3,Facebook,9
U43776,46,Male,7.5,6,8,3,5,YouTube,8
U43777,49,Female,6.9,7,8,7,1,Facebook,6
U43778,42,Female,5.9,8,6,5,3,TikTok,9
U43779,21,Male,2.5,8,4,4,0,TikTok,10
U43780,31,Female,2.1,10,5,5,7,TikTok,7
U43781,27,Female,4.3,10,3,2,1,TikTok,9
U43782,39,Male,5.1,6,10,5,4,X (Twitter),8
U43783,18,Male,3.1,8,7,6,5,TikTok,8
U43784,15,Male,9.8,5,8,7,4,TikTok,3
U43785,46,Male,7.9,5,8,3,3,TikTok,8
U43786,23,Male,4.5,7,5,5,5,X (Twitter),10
U43787,36,Female,7.0,5,6,4,3,X (Twitter),9
U43788,20,Male,5.7,5,7,2,3,Facebook,10
U43789,19,Male,4.5,5,5,3,4,X (Twitter),9
U43790,16,Other,8.1,4,10,1,3,Instagram,9
U43791,39,Female,7.9,6,9,0,1,Facebook,6
U43792,41,Female,4.6,10,8,3,1,YouTube,8
U43793,47,Female,7.8,3,7,3,4,TikTok,7
U43794,17,Male,5.6,6,10,0,2,X (Twitter),6
U43795,32,Male,7.4,7,8,4,5,YouTube,7
U43796,44,Female,6.0,8,6,6,2,TikTok,10
U43797,29,Female,6.4,5,9,4,1,Facebook,8
U43798,22,Male,2.3,9,5,7,4,X (Twitter),9
U43799,31,Female,4.8,8,6,1,3,X (Twitter),10
U43800,32,Female,2.3,7,5,1,2,LinkedIn,9
U43801,34,Male,4.2,9,4,5,1,TikTok,9
U43802,21,Female,5.8,4,5,3,2,LinkedIn,9
U43803,25,Other,5.5,6,6,1,1,YouTube,6
U43804,38,Female,4.5,5,9,3,3,TikTok,5
U43805,23,Male,7.4,9,6,3,2,TikTok,10
U43806,17,Female,6.3,6,6,5,3,Facebook,9
U43807,19,Male,3.0,10,6,5,1,X (Twitter),10
U43808,35,Male,8.0,3,8,6,0,X (Twitter),6
U43809,43,Female,7.0,3,9,1,0,LinkedIn,5
U43810,40,Male,7.5,5,9,2,2,Instagram,9
U43811,38,Male,6.8,7,7,1,3,LinkedIn,8
U43812,48,Female,4.9,9,4,4,4,Facebook,10
U43813,37,Female,6.7,6,9,3,2,TikTok,7
U43814,34,Male,1.2,9,4,7,4,LinkedIn,10
U43815,26,Female,4.1,10,4,5,0,LinkedIn,10
U43816,40,Male,5.6,6,7,0,2,X (Twitter),10
U43817,48,Male,4.2,5,6,4,1,Instagram,8
U43818,21,Female,4.7,6,6,4,3,YouTube,9
U43819,38,Female,4.8,9,5,6,1,X (Twitter),9
U43820,41,Female,6.1,8,8,1,2,TikTok,7
U43821,36,Female,2.7,7,5,5,6,Facebook,8
U43822,16,Female,7.0,4,9,4,3,X (Twitter),6
U43823,23,Female,3.3,10,4,6,1,X (Twitter),10
U43824,22,Male,3.4,6,2,0,2,X (Twitter),9
U43825,45,Male,8.6,5,9,2,4,Facebook,8
U43826,28,Female,4.2,9,5,3,1,TikTok,10
U43827,42,Male,3.8,9,6,2,2,Facebook,10
U43828,31,Male,7.3,8,8,4,1,Facebook,8
U43829,44,Male,3.9,10,4,3,1,Facebook,9
U43830,42,Male,3.5,9,5,6,2,Instagram,9
U43831,41,Female,6.6,6,9,0,2,Facebook,6
U43832,40,Female,7.2,4,7,5,3,TikTok,8
U43833,37,Female,4.4,7,6,4,1,X (Twitter),9
U43834,23,Male,6.9,6,7,4,3,X (Twitter),7
U43835,35,Female,4.9,6,7,4,5,Facebook,8
U43836,28,Male,12.0,2,8,2,0,X (Twitter),6
U43837,48,Male,5.8,7,8,4,6,YouTube,10
U43838,39,Male,10.5,5,10,3,0,TikTok,8
U43839,25,Male,5.7,6,7,3,1,LinkedIn,7
U43840,33,Male,3.1,9,4,5,2,Facebook,9
U43841,45,Female,5.1,6,9,4,3,Facebook,7
U43842,37,Female,3.5,9,5,0,0,Facebook,9
U43843,47,Female,4.8,7,6,2,4,Facebook,9
U43844,27,Female,8.4,4,7,1,0,Facebook,6
U43845,37,Other,5.2,5,7,4,2,Instagram,8
U43846,45,Male,6.1,6,7,4,2,X (Twitter),8
U43847,34,Female,5.6,7,6,6,2,YouTube,9
U43848,40,Male,4.1,7,6,1,0,TikTok,9
U43849,50,Other,5.6,6,7,2,4,LinkedIn,9
U43850,42,Male,7.0,4,10,8,0,LinkedIn,8
U43851,34,Male,5.4,9,8,4,5,TikTok,9
U43852,21,Male,2.1,9,3,3,0,TikTok,10
U43853,19,Female,3.5,7,5,2,1,X (Twitter),10
U43854,28,Male,3.3,6,6,3,4,TikTok,10
U43855,27,Male,5.9,5,9,4,1,TikTok,6
U43856,47,Female,8.7,3,9,5,6,YouTube,4
U43857,38,Female,5.2,7,5,3,1,Instagram,9
U43858,45,Male,2.5,9,7,4,1,Facebook,10
U43859,25,Male,4.8,6,5,3,2,Instagram,10
U43860,48,Male,6.0,7,5,5,0,Instagram,10
U43861,35,Female,5.5,2,9,2,0,X (Twitter),5
U43862,23,Female,8.0,7,6,2,5,TikTok,9
U43863,33,Female,2.3,9,8,3,3,LinkedIn,10
U43864,40,Male,8.3,5,5,6,3,Instagram,5
U43865,37,Male,3.9,8,7,1,3,TikTok,9
U43866,28,Male,3.7,8,5,1,1,LinkedIn,9
U43867,46,Female,1.3,8,4,3,2,X (Twitter),9
U43868,46,Female,1.3,7,8,6,6,LinkedIn,9
U43869,14,Female,5.9,7,5,8,1,Facebook,9
U43870,33,Male,6.6,4,8,7,1,X (Twitter),8
U43871,49,Female,5.4,9,7,6,0,LinkedIn,10
U43872,33,Female,5.1,7,7,10,0,YouTube,9
U43873,33,Male,3.1,5,6,5,5,TikTok,9
U43874,33,Male,8.2,7,6,4,5,X (Twitter),9
U43875,40,Male,5.5,6,6,4,5,YouTube,8
U43876,20,Male,1.3,10,4,0,0,LinkedIn,10
U43877,46,Male,5.5,7,7,0,4,Facebook,7
U43878,39,Female,4.6,8,7,6,1,X (Twitter),10
U43879,47,Male,6.3,5,8,2,2,TikTok,6
U43880,29,Female,4.1,7,5,2,5,YouTube,10
U43881,40,Male,7.1,4,8,7,0,Facebook,6
U43882,21,Female,3.6,8,6,2,2,LinkedIn,9
U43883,27,Female,6.0,5,7,3,2,Facebook,5
U43884,36,Male,3.5,9,6,4,3,YouTube,9
U43885,36,Female,7.9,7,9,5,4,Facebook,8
U43886,36,Female,4.0,7,9,5,5,LinkedIn,9
U43887,20,Male,5.6,6,7,2,4,Facebook,10
U43888,49,Male,8.0,5,9,4,5,Instagram,5
U43889,40,Male,5.4,2,7,6,2,Facebook,7
U43890,17,Female,4.9,7,5,3,4,TikTok,9
U43891,40,Female,7.8,4,6,2,2,YouTube,10
U43892,41,Female,3.8,8,6,2,5,Instagram,9
U43893,46,Male,6.4,5,7,6,1,YouTube,8
U43894,15,Other,5.5,7,7,1,1,Instagram,8
U43895,18,Male,3.3,9,7,0,3,Instagram,8
U43896,36,Male,5.8,10,8,3,4,LinkedIn,7
U43897,36,Male,5.2,8,8,6,2,TikTok,8
U43898,48,Male,5.8,7,8,2,2,Facebook,10
U43899,33,Female,5.6,6,6,6,0,YouTube,9
U43900,40,Female,6.9,5,6,0,6,Instagram,7
U43901,37,Female,4.7,9,6,3,4,YouTube,9
U43902,16,Female,5.2,8,4,6,2,Facebook,10
U43903,45,Other,4.4,8,6,2,3,YouTube,10
U43904,46,Male,5.0,6,9,1,2,Facebook,8
U43905,32,Female,7.9,6,4,4,5,YouTube,9
U43906,46,Female,2.9,6,4,5,1,X (Twitter),10
U43907,26,Other,7.0,2,9,5,4,TikTok,7
U43908,27,Male,6.3,8,9,5,1,TikTok,7
U43909,48,Female,9.2,3,10,4,1,TikTok,4
U43910,32,Female,7.2,7,10,3,1,Facebook,9
U43911,47,Female,7.3,8,9,4,1,X (Twitter),9
U43912,34,Female,3.6,7,5,3,2,Facebook,8
U43913,51,Male,6.0,3,7,2,4,LinkedIn,9
U43914,40,Female,5.6,7,6,0,4,Instagram,9
U43915,27,Male,4.4,8,6,6,5,Facebook,10
U43916,46,Male,4.4,9,5,3,2,X (Twitter),8
U43917,20,Female,2.1,10,3,3,4,TikTok,9
U43918,43,Male,5.3,6,4,5,1,Facebook,8
U43919,47,Male,3.8,5,8,7,1,YouTube,9
U43920,22,Male,5.9,5,8,3,1,X (Twitter),8
U43921,45,Male,4.0,6,10,0,1,Facebook,7
U43922,42,Female,0.5,8,6,3,7,TikTok,10
U43923,46,Female,2.6,7,7,6,7,LinkedIn,10
U43924,27,Male,4.6,6,6,2,2,TikTok,10
U43925,42,Female,6.0,6,7,2,4,LinkedIn,7
U43926,43,Female,5.5,8,4,4,3,TikTok,9
U43927,39,Male,3.9,5,7,3,3,TikTok,8
U43928,15,Male,3.1,7,6,4,2,TikTok,9
U43929,40,Male,2.9,7,6,1,2,Facebook,10
U43930,16,Female,7.8,8,6,2,1,X (Twitter),8
U43931,21,Male,4.9,6,10,4,5,Instagram,10
U43932,39,Male,7.4,6,10,2,1,YouTube,10
U43933,40,Female,6.7,8,9,4,5,LinkedIn,9
U43934,34,Female,7.0,5,9,6,2,YouTube,9
U43935,36,Male,4.7,9,6,4,3,YouTube,9
U43936,28,Female,4.7,5,6,5,0,LinkedIn,8
U43937,21,Male,9.8,5,8,6,5,Instagram,7
U43938,18,Female,6.9,4,8,5,2,X (Twitter),6
U43939,20,Female,2.9,7,7,4,3,LinkedIn,10
U43940,24,Male,5.8,7,7,0,1,X (Twitter),9
U43941,34,Male,8.8,2,8,6,4,X (Twitter),9
U43942,38,Male,2.1,9,7,2,0,LinkedIn,8
U43943,47,Male,5.4,5,8,7,1,Facebook,9
U43944,38,Male,3.6,7,6,3,2,YouTube,8
U43945,20,Male,5.6,5,8,5,0,YouTube,5
U43946,39,Female,5.4,6,7,0,1,Instagram,6
U43947,35,Female,5.7,4,4,5,4,Facebook,10
U43948,40,Other,4.8,7,5,2,2,LinkedIn,9
U43949,47,Female,3.8,10,4,5,6,Facebook,10
U43950,47,Female,5.4,4,8,8,2,X (Twitter),8
U43951,32,Female,7.9,4,8,0,2,LinkedIn,6
U43952,33,Female,5.1,5,5,3,4,X (Twitter),9
U43953,41,Male,9.6,3,10,4,3,X (Twitter),4
U43954,28,Male,1.5,9,4,3,2,YouTube,9
U43955,17,Female,2.7,7,6,5,4,TikTok,8
U43956,20,Male,7.0,5,5,5,2,TikTok,7
U43957,24,Male,9.0,4,8,0,2,YouTube,5
U43958,36,Female,5.2,7,6,3,1,Facebook,9
U43959,17,Male,8.8,2,8,7,4,TikTok,5
U43960,35,Male,8.9,3,9,3,0,LinkedIn,7
U43961,40,Male,7.1,5,9,3,0,X (Twitter),6
U43962,28,Male,3.5,7,6,5,3,YouTube,10
U43963,25,Male,3.5,7,6,7,2,Facebook,10
U43964,45,Female,3.5,7,3,3,4,YouTube,10
U43965,28,Male,8.2,6,8,5,3,X (Twitter),8
U43966,43,Female,4.0,6,7,1,2,LinkedIn,10
U43967,36,Female,2.9,6,5,7,3,Facebook,10
U43968,23,Male,3.5,9,5,4,2,Facebook,8
U43969,42,Other,4.5,7,7,4,3,TikTok,9
U43970,45,Male,4.7,5,6,6,4,Instagram,10
U43971,35,Female,4.3,6,6,2,0,X (Twitter),9
U43972,27,Other,7.6,4,8,5,5,TikTok,6
U43973,20,Male,9.9,4,8,1,1,YouTube,6
U43974,38,Female,6.4,6,7,6,5,LinkedIn,10
U43975,18,Male,3.5,10,5,2,2,LinkedIn,9
U43976,24,Male,6.7,5,7,2,1,Facebook,7
U43977,38,Female,4.3,9,3,0,1,Facebook,9
U43978,38,Female,4.1,10,7,6,1,X (Twitter),10
U43979,45,Male,5.2,4,4,4,2,X (Twitter),8
U43980,44,Male,3.6,6,5,8,2,TikTok,10
U43981,41,Male,7.4,5,8,4,3,LinkedIn,8
U43982,35,Female,6.2,5,7,5,1,X (Twitter),7
U43983,39,Male,5.7,7,4,2,0,LinkedIn,10
U43984,42,Female,6.4,7,10,2,5,YouTube,7
U43985,50,Female,4.5,6,5,6,2,TikTok,7
U43986,23,Female,6.2,7,6,2,1,YouTube,10
U43987,43,Male,9.4,8,7,3,6,TikTok,9
U43988,16,Male,3.0,9,4,3,0,LinkedIn,10
U43989,34,Male,8.0,6,7,4,2,Instagram,7
U43990,22,Male,6.2,6,6,3,2,X (Twitter),7
U43991,18,Male,7.5,4,7,6,2,X (Twitter),9
U43992,35,Male,4.6,8,8,6,1,TikTok,9
U43993,16,Female,1.1,8,5,4,3,TikTok,10
U43994,30,Male,5.5,6,7,1,2,X (Twitter),7
